text	label
그래도 그냥 썼는데 모서리 네 군데가 다 금가기 시작하고 어느 날 보니 모서리 부서져 있었어요	0
그냥 그렇습니다	0
일단 배송 정말 빠르며 가격도 저렴하고 상품도 정말 좋네요	1
큼직하니 좋네요	1
덮밥류 해 먹으려고 구매했는데 크기도 딱 좋고 튼튼하고 예뻐서 아주 좋아요	1
편하고 시원해요	1
맛잇어요 ㅋㅋ	1
ㅋㅋㅋ띠로링 구머난지도 모르고 입고 있었는데 네 살된 딸이 엄마 바지 구멍 나 있어 ㅋㅋ띠로링	0
기존 쓰던 거 많은데 잘 안되서 이걸로 갈아 탔는데 대 만족입니다	1
배송은 항상 일주일 안 걸려서 도착하고요 이번엔 정말 빨리 왔네요 ㅎ	1
집 키보드는 야마하인데 잘 되더라구 요 잘 쓰고 있습니 당 배송도 빨랐던 것 같아요	1
제품 설명 사진과도 다릅니다	0
편하고 탄탄해요	1
이 뻐요 잘 입겠습니다	1
포장 잘 되어서 잘 왔습니다	1
조립은 유툽 참고해서 잘 했구요	1
기본이에 요	0
여자친구가 한 달 썼는데 벌서 하트 위에 끝 이음 부분이 끊어져서 맡겨야 한다고 하네요	0
판매자에 문의 예정	0
안 써봐서 흡수력은 모르겠네요	1
조카 선물했어요	1
재구매 호 박씨가 이번엔 진짜 별로 네요	0
발림성이 좋고 끈적임도 없어	1
배송은 빠르게 3일 지나서 왔지만 하루 가지고 놀고는 움 지 이 질 않네요	0
생각보다 잘 안 닦여요 아주 약한 오염물질만 잘 닦일 듯	0
그런데 유통기한은 확인이 안 되네요	1
빨리 왔으면 제 때 입을 수 있었을 텐데	1
나 사선 확인한 후에 보내주시면 좋았을 텐데 아쉽네요	0
가격도 그렇게 싼 편이 아님 단점 1 안 좋은 나무 냄새가 심하게 난다	0
돈 아끼려다 돈버림 ㅠㅠ 흑흑	0
하 나 도 안 됩 니 다	0
커텐이 마구 울어요	0
촉촉하고 사용감이 편해요	1
반지 인터넷에서 주문할려고 종이로 재다가 결국 샀어요 ㅋ	1
싼 게 비지 떡이라고 냄새가 조오오 오온 나 심해요	0
안전모에서 끼어서 사용하면 편리해여	1
2개 다른 상품으로 샀는데 포장지가 같아서 뭐지 했어요	1
꾸준히 사용 중인데 안하면 허전해요	1
등 드름 땜에 스트레스 받다가 후기 많길래 사봤는데 등 드름 더 났어요	0
속 싸개 대용으로 구입했으나	0
노트북 조금만 움직여도 연결이 끊겨서 다시 인터넷 잡아야 해서 불편하네요	0
계속 떨어져서 ㅠㅠ	0
리퍼나 불량 보내지 말고 검수 똑바로 해서 보내세요	0
택배받고 열어보니 좀 큰 걸 주문했나 하는 생각을 했어요	1
전도 현상이 심해 요 세트 다른 상품에 리뷰 길게 썼어요	0
확실히 눈으로 봐도 깨끗해지고 바람도 더 쎄 게 나오는 것 같아 요 ㅋㅋㅋ 기사님도 무척이나 친절하세요	1
추천 눈이 건조해서 구입했어요	1
정말 루감 사합니다 가격대가 좀 잇지만 사시면 후회안함	1
더럽게 느리게 오는군요	0
다른 곳에서 노이즈 필터 구입해서 겨우 사용했습니다	0
글씨는 써지지도 않아도 ㅜㅠ손으로 쓰는 거랑 똑같으ㅜㅜ 애플펜슬 배송이 느려서 일단 필요해서 급하게 미리 구매했는데 진짜 별로	0
좋은 제품 많이 파시길 바랍니다	1
잘하고 있습니다	1
목욕하고 스팀하고 난 뒤의 피부 같아 요 재구매 하고 싶네요	1
다음에도 애용할 게요	1
인터네 최저가 상품이랑 별 차이 없네요	0
다리는 녹슬어서 벗겨지고 바퀴 구멍이 휘어져서 바퀴 꽂기 힘들었어요	0
맛도 괜찮고 배송도 바로 왔고 좋아요	1
꼭 사세요	1
받자마자 세탁했는데 많이 줄어든 거 같네요 ㅠㅠ	0
하 ㅠㅠ 저번 달에 뉴질랜드산 밤 호박 진짜 맛 잇엇는데 그거보다 더 맛 잇겟 지 하고 기 다렷는데 너무 실망이예요 ㅠㅠ	0
배송도 빠르고 완전 잘 받았어요 ㅎㅎ	1
쓸 만한 물건입니다다 굿	1
끝이 예리하지 않아 치석 제거에 도움이 안 됩니다ㅠ	0
싼게 비지 떡이네요	0
안 되었다	1
물량이 없으면 품절해놔야 할 텐데	0
배송 빠르고 굽도 적당하니 편안하고 심플합니다	1
덕분에 센스 있다고 칭찬 들었네요	1
화면으로 본 상품과 너무 다르게 얇고 뻣뻣 햤어요	0
다이치퍼스트 세븐에 잘 맞고요	1
재구매 엄마 주문해 드렸는데 잘 받았다고 하시네요	1
향수 채워넣고 가방에 하루 이틀 가지고 다니면 다 날 라가고 없네요	0
찾던 체인이 있어서 같이 구매했어요	1
다른 데 써봤는데 비교되네요	0
향이 하나도 안 나요ㅠㅠ 속상하네요	0
환절기라 그럴 수 도 있는데 쿨링감도 떨어지는 것 같아요	0
내가 꼭 필요한 사이즈에 맘에 쏙 들었네요	1
미리 사 세요	0
구매 2일 만에 바로 바꿨습니다	0
탈모인 줄	0
좋습니다 한번 먹었는데 좀 더 먹어봐야 할 것 같네요	1
몇 개 주문하고 싶어요	1
다 터지고 무르고 오래된 걸 보내주셨더라구 요 정말 별로였습니다	0
발 받침대로는 편하지 않은 듯해요	0
생각보다 잘 안잘림	0
재구매 항상 여기 제품만 써요	1
스마일 볼 때마다 기분 좋아용	1
생각보다 효과가 없네요 ㅜㅜ	0
신축성이 거이 없어 답답해요	0
생각보다 마니 작아요	0
안쪽 접는 고리가 너무 뻑뻑해요	0
다음에도 시켜 먹을 게요	1
재구매 배송 빠르고 완전이쁘네요	1
많이 달지 않고 좋아요	1
재구매 재구매했는데 쿠션 감 좋아요	1
저는 심 한 편도 아닌데 착용하는 동안 너무 가려워 결국 착용을 못 하고 있엉	0
염색솔 추가 주문했는데 염색볼이 왔어요	0
사용할 만합니다	0
파마 안 나왔어요 ㅜㅜ	0
콩고기 처음	0
면도 좋고 디자인도 이 뻐요 굿	1
한 달 썼는데 막찌 그러들진 않았어요	1
당근이 싱싱하고 크기도 커서 좋아요	1
양념 게장 했는데 맛있어요	1
배수세미 좋아라 하네요	1
신선한 향까지 미역 맛이 좋아요	1
그래도 가성비 좋네요ㅎ	1
진공 청소기로 한 번 해봐야 되겠네요	0
밝기도 좋고 수유할 때 좋네요	1
담당자 분 꼭 보셨으면 좋겠네요	0
구매하는데 좋네요	1
기관지가 약한 딸 먹일려고 이리저리 알아보다 주문했어요	1
문 여니까 화학 냄새 나서 냄새부터 빼야 해서 바로 수납도 못하고 있어요	0
베개 가 공기가 샙니다	0
반품 요청해도 물건 가지러 오지도 않습니다	0
천장이랑 바닥 벽 같은데 할 때 이 제 손목을 안 꺾어도 될 거 같아 요 마음에 듭니다	1
두 번째 주문인데 다 먹으면 또 주문할 게요	1
올리브색 으로 산 건 안쪽 색이 회색이라 긁혔는지 확인이 안 되는데 안쪽이 흰색인 세라믹 보틀은 첨부한 사진처럼 엄청 긁혔어요	0
배송도 늦고 업무처리 능력도 떨어집니다	0
아직 사용을 한 번도 안했어요	0
물건은 다 샛는지 터졋는지 포장지 안은 린스가 차 있고 박스도 다 젖어가지고 포장에돔 신경 쓰셔야 할 듯하네요	0
입에서 잘 녹는 것 같고 손에도 잘 쥐어서 먹네요	1
유충은 죽었고 옵션으로 구매한 건 안 와서 문의했는데 보내주신다 해놓고 안 보내주시고 전화 절대 안 받으시고 이거뭐 추가 구매한 거 환불해주시 던지 물건을 보내시던지 하세요	0
싸다고 주문했는데 싼 게 비지 떡이네요	0
네스프레소 쓰다가 일리로 갈아 탑니다ㅋ 라떼가 맛있다길래 바로 만들어 먹었더니 정말 맛있어 용	1
여러 번 구입 했는데 언제나 만족입니다	1
옷 재질은 그냥 싸구려 보 세티 수준입니다	0
애기 잘 먹어요	1
디자인 잘 확인하시고 구매하시길 바래요	0
새 제품이 맞나 싶어요	0
작은 것 보다는 나은 듯	0
배송비가 더 들 거 같아서 반품 안 했는데 색깔은 이 쁜데	0
시원한 감은 나름 오래가는 데 크기가 너무 작고 손과 이마에 끈끈함이 남아요	0
싼 맛에 샀지만 찜찜하네요	0
정말 간편하고 맛있네요	1
배송도 빠른 거 같고 제품도 좋네요	1
색도 예쁘고 마감 깔끔합니다	1
다리가 짝짝인지 안 맞아서 덜컹 덜컹거려요	0
먼가 싸구려 짝퉁 같은 느낌이라 집에서만 입을 려구요	0
색상도 무난하고 완전 맘에 들어요	1
가성비 원단도 만족스럽습니다	1
양면 방수 샀는데 열자마자 시큼한 냄새가 나서 별로였어요	0
엄마가 난로 필요하대서 주문했어요	1
중성 악건성은 절대 사면안 됌 펄에 파우더리하기까지 한데 뭔 촉촉 객관적으로 상품평 씁시 다 개기름님들 욕 나옴 에 효	0
자꾸 떨어지네요	0
아주 잘 사용하고 있습니다 ㅎㅎ	1
한숨만 나오네요	0
생각보다 사이즈가 작아서 조금 놀랐지만 이 가격에 이 정도면 만족합니다	1
잘못 사서 억울해 하는 중	0
사용해서 솔직히 잘 모르겠어요 ㅜㅜ	0
너무 조 아요	1
배송은 빠른 데 아직 시간이 없어서 설치 전입니다	1
열심히 먹고 떠 여기서 주문하겠습니다	1
다른 곳보다 정말싸게 샀어요	1
향도 거품도 다 만족입니다	1
딸 래미 우유인데 맛있어서 하나씩 뺏어 먹어요 ㅋㅋ	1
좋아 여 고 정도 잘 되여	1
먼지 수준을 넘어 섬유 자체가 손가락으로 잡으면 숭숭 털 빠져요	0
전체적으로 만족합니다 ㅎㅎ ㅎ ㅎ	0
신선하 구 깔끔시포장되어 오네요	1
배송 두 빠르구조아여	1
냄새나 고 표면 거칠거칠합니다	0
디자인도 예쁘고 확실히 애가 재채기를 덜하는 거 같아 요 눅눅함도 없고 늘 새 이불 덮고자는 느낌이에요	1
한쪽 연결 상태가 왔다	0
발짱 아파요 ㅠㅠ	0
허리 밴드 너무 하신 듯 두 벌이나 샀는데 입으려면 수선해야 할 듯 여 고무줄에 쫌만 더 신경 쓰시지	0
처음엔 몇 번 억더니 도망 다녀요	0
재구매 별로인 듯합니다	0
34리터짜리 2개 구매했는데 한 개가 22리터짜리 왔어요	0
상품 많이 파세요	1
편하게 잘 입고 다니네요	1
우선 가볍고 더 렴하고 사이즈도 딱이에요	1
반품하는 것도 귀찮아 내 팽겨놨습니다ㅠㅜ이건 아닌 듯요	0
약상성 샴푸는 거품이 잘 안나던데 이건 거품이 잘 나서 좋아요	1
귯 일단 색이 너무 예뻐요 ㅎㅎㅎ 가끔 그냥 앉아서 이거로 다리 알 풀면서 영어 단어 외우는 데 다리도 엄청 시원하고 너뮤조아 요 잘 샀어요	1
저한테는 안 맞는 제품인 듯	0
회사 동료들도 나눠줬는데 진짜 완전 호박엿 ㅋㅋ 어렸을 때 먹던 그 맛이 네용	1
저에게는 넘 커요 그리고 검은색이라 한 번 빨았는데 먼지가 붙네요	0
기능은 다 좋은데 전원 버튼을 눌러야 유선 이든 무선이든 충전이 되네요	1
또 추가 구입한 뒷필름은 접착면이 어딘지 양면 모두 그냥 안 붙습니다 ㅋㅋㅋ	0
재구매 완전 예뻐요 엄마 선물했는데 멋쟁이 티 팍팍	1
맥주 안주로 단 연코 최고예요	1
색이 채도가 너무 낮은 핑크입니다	0
때도 잘 안 밀리고 조금만 누르면 회전이 거의 안 돌아 요 힘도 약하고 좀 만 사용하면 밧 데리 힘도 약해서 힘도 없이 돌아갑니다	0
뜯지 않앗는데 기대됩니다	1
다음에 또 사 먹을 것 같습니다	1
마스크 질이나 두께는 만족 받아서 바로 쓰기에는 냄새가 약간 나요	0
아침마다 편하게 마실 수잇어서 좋아요	1
그땐 액체 였는데 고체로 바뀌었다	0
사면 중 하나씩은 삐꾸라 고무망치로 탕 탕쳐도 클립이 갈리면서 같이 내려가 버려 개빡치더라구 요 이게 멀쩡히 제품이였으면 삼 만원에 훌륭한데 선반 3개 중 2개가 사면 중 한쪽은 맛 탱이가 서 빡칩니다	0
접착력 제로 쓰레기 같은 품질	0
조금도 안 맞아요	0
생각보다 안 붙네여	0
딱히 얼룩진 옷을 따로 세탁해보지는 않았고 패딩을 세탁해봤는데 찌든 때를 따로 지우지 않고 세탁기 돌렸는데 그대로네요	0
ㅜㅜ 너무 딱딱하고 쉽게 들어가지 않아요	0
일단 산거니 사용은 하겠지만 그냥 다른 제품을 구매해 놓았습니다	0
부재료 좀 넣고 끓이면 좋아요	1
맛과 양은 괜찮아요	0
반품하기도 번거롭고 그래서 그냥 가지고 있으려고 요 여직 귀걸이 들 침이 짧아서 못낀 적은 없었었는데 이건 유독 짧네요	0
포장도 예쁘고 원하는 날짜에 받았어요	1
유투브 영상 잘 따라 해보세요	1
재구매 흠 되게 뻣뻑하고 불편한데 지름 넓은 게 여기뿐이어서 구입해요	0
재량컵이 깨져왔어요	0
배송이 일단 빨랏네요	0
이 거 너무 좋네용 ㅎㅎ	1
밑단이 붙는 게 아니고 이 상하게 벌어져서 아줌마 같아 요 ㅠ 엄마드리려 구요 ㅠㅠ	0
상처 부위에 사용 중인 디 생각보다 잘 떨어져요 ㅠㅠ	0
외국에서 잘 사용할 것 같아요	1
음식 담았을 때 힘 있게 오래 버텨주면 좋겠어요	1
버려야 할 고구마도 미끼 이런 식으로 판매하네요	0
배송도 빨랐고 많이 들어가서 너무 좋은데 무거워지면 찢어 지진 않을까 좀 불안하긴 해요 ㅜㅜ	1
아직 먹어보진 못했지만 포장도 좋아요	1
비닐 벗기다 사 땅에 한 두 번 떨어뜨려서 버린 적 있음	0
좋아서 재구매 할께 요ㅋ	1
친환경이라 시켰는데 안쪽 바닥은 왜 다른 색인 흰색인가요	0
못 입고 빨아서 환불도 못하고 서랍에 있네요	0
친환경적인 포장도 너무 좋고 사이즈도 생각보다 훨씬 컸어요	1
정말 실망 등 하고 연결하는 게 잘 맞지도 않아서 겨우 넣어서 사용하는데 정말 여기서 구매 다시는 안 하겟습니다	0
내구성은 모르겠으나 튼튼한 느낌은 없네요	0
입맛에 안 맞네요	0
방풍 효과는 있네요	0
대체적으로 모든 만족스러운데 구매한 3개 중 하나의 손답이 부분이 조금 휘었네요	1
여러 가지 색으로 주문했어요	1
개선해야 좋을 듯합니다	0
55 기준으로 딱 예쁘게 입고 싶으시면 라지 예쁜 오버핏 입고 싶으시면 엑라 사세요	1
재구매 믿고 마시는 삼다수 좋아요	1
대형마트 물건과 가격이나 품질이 별 반 차이가 없어서 굳이 주문할 필요가 없었네요	0
괜찮은 가격이 포장도 꼼꼼하고 좋아요	1
카카오톡 돼 고 이런 건 괜찬은 데 속도가 느려서 좀 그렇네요	0
고 무냄새 정말 나더라구오	0
깔고 누우면 얼마 안 돼서 바로 온열매트돼 버려요	0
지인에게 선물해줬는데 너무 좋아하네요	1
재구매 늘 쓰는 제품 손에 자 맞고 튼튼해요	1
써보니 노즐이 더 조 여지면 더 좋을 것 같네요	1
정리 잘 되요	1
컬러 때문인지 딱 가격만큼 이예요	1
스텝퍼를 밟으면 찍찍 찌지 직 소리가 계속 납니다	0
다른 상품 구매하면서 같이 구매해 봤습니다	1
여름 내내 잘 들고 다녔습니다	1
배송은 빠르나 품질이 많이 떨어지네요	0
이사하면서 설치하려고 구입했는데 이사업체에서 깔끔하게 설치해 주셨네요	1
생각했던 네일 디자인이 있는데 완전 어긋남 한 줄사자 고 다시 살 수도 없고	0
아이가 잘 먹어서 산 건데 하루에 3개씩 먹여 아 하나요	0
포장 상태 왜 이런 지 두개시켰는데 두개 다 새고 있어요	0
역시 믿고 쓰는 더티 향 이번만 두 번째 구매인데 또 다 쓰면 재구매 의사 100	1
굴러 다니면서 덮고 발 올리고 안고 자기에 좋을 거 같아서 ㅋ	1
배송 빠르고 포장 꼼꼼해요	1
돈이 아깝습니다	0
열어보니 먼지 잔뜩 있고 조립 방법 종이 한 장이 없습니다	0
애가 잔 먹어요	1
가격도 부담스럽지 않고 정말 좋은 거 같아요	1
깨끗한 상품이 와서 기분 좋아요	1
거의 다 물컹거리구 양파 껍질들은 다 어디로 갔는지 죄 다 벗겨서 왔네요	0
