text	label
노아인 줄 알고 봤더니 아니였다	0
돼지들이 불쌍하다	1
대박 일드 잘 안 보는데 이건 진짜 짱이에요	1
어른들을 위한 애니	1
솔직히 연예인을 성우로 쓰는 건 돈 낭비라고 봅니다	0
저 사람처럼 포기하지 않는 사람이 될 거에요	1
에서 봤는데 정말 이런 영화가 있었다니 정말 명작이네요	1
개연성이란 쥐뿔	0
유명 배우 모아 놓고 졸작을 만들엇다	0
오랜만에 보는 어 이 없는 틴 무비	0
천만 원짜리 수표 열장을 세탁했다고 하는 순간 개 병 맛 인증 예상하는 대로 흘러가는 전개 배우는 좋았지만 스토리와 연출이 쓰레기인 영화	0
손에 넣을 수 있을 법한 토끼 대부분을 놓쳤다	0
이걸 보라고 만든 건지	0
멜로물 중에서도 최 최악	0
한국 정서랑은 안 맞네요	0
이렇게 밖에 접근할 수 없었을까	0
대중영화에 포르노 삽 입 장면이 들어갈 줄은 몰랐다	0
알바들 아 평정 10점 주지마라존 나 불쌍해 보인 다ㅋ	0
정말 내용이 뭐 이래 요악행을 저지르고도 끝까지 벌 받지 않는 사람 참 나쁘다 이소연 개그지 같으니 라고	0
장국영 영화 중에 가장 뭉클했더 영화가 아니었나 싶다	1
울나라 랑 드라마 작가들 제작 환경 탓 그만하고 이 거 좀 보고와라	1
2014년에 이런 영화가 투자받아서 개봉을 했다는 게 신기함	0
완전 짜증나	0
이런 코미디가 뭍혀 있었다니 ㅋ	1
써니가 왜 쓰레기냐 새끼 평점 1	0
대단 근데 너무 우울하고 무서워요	1
진짜 아이돌 때문에 가문의 멸망이다	0
경스 작가 맞냐 몰락했네	0
이자 벨 아자니 만큼 신경쇠악에 걸린 여자를 잘 표현할 배우가 있을까	1
은영이 누나 영화 잘 봤어요	1
고독은 야수마저도 견 딜 수 없었다	1
트란 안훙꺼 이 제 안 볼 거다	0
중간보다 말은	0
나의 마음속에는 100점인데 10점 밖에 없어서 아쉽습니다	1
오늘도 재밌게 봤네요	1
버지니아 울프는 천재고 틸 다 스윈튼의 매력에 빠져 듬 ㅋㅋ	1
반전이고 외로운 아이로 자라면 안 된다는 걸 한 번 더 알게 해준 거 같다	1
도대체 감독이 멀 말할려고 하는 건지	0
암튼 여튼 내 생에 최고의 영화가 되어 버렸다 ㅠㅠ	1
접한 후 두 번째로 본 게 배트맨 2였는데 정말 실망을 감 출수 없었다	0
그저 코미디를 빙자한 가족교육 프로그램	0
일점도 아까운 영화 암 걸릴 듯 형은 뭔 죄임 내용	0
섹스와 폭력의 비례 관계	0
시간 낭비다	0
평만 보면 다들 공자 시 구만 ㅋㅋㅋ 과 연 정말 저 둘의 배역 중 하나의 입장이 된다면 그렇게 냉정할 수 있을까	1
시즌 준비 땐 기다리다 지쳐 죽어요	1
국어책 읽는 듯한 두 주 연분들의 연기로 도 통 몰입이 안 되던 영화	0
친일파 새키들에게 권한다	0
ㅠㅠ 진짜 넘잼 쏘용	1
이 영화의 숙연함이란	1
박순희들 마스터베이션 할 때 보는 졸작	0
말더듬는 장면을 편집하는 기법도 유치하다	0
유사라가 왜 주연인지 모르겠다	0
이 영화 꿀잼 ㅋㅋ 다운받아서 간직하고픔	1
10점주는 게 머가 그렇게 어려운지	1
아직은 많이 부족한 거 같네	0
재미없을 것 같은데 여	0
3명 봅니다	1
대단히 인상 깊은 영화였는데	1
임정희씨 살아계시다면 꿋꿋하게 생활 하세요	1
스크린쿼터 외치면 다 때려 잡아 넣야 돼 대단하다	0
시간 아깝다 차라리 초끈 이론 공부하는 게 더 재밌을 듯	0
미스터리 스릴러물 위주의 연출 연출작에 단역 출연하는 꼴 어설픈 히치콕 흉내 내는 샤말란 식스 센스에서 자신의 모든 재능을 써버린 채 명 배우들의 맨 파워를 또 한 번 낭비하기만 하고 있는 이제 볼품 없는 겉 멋만 든 또 다른 허접작 1점도 아까움	0
할리우드의 아랍 무슬림은 폭력적이거나 비굴하거나 둘 중 하나다	0
잔인하고 아름답고	1
영화 역사상 최악의 영화 판타지 영화 중에도 최악 그냥 영화 중에서도 최악 등장인물 전부 다 발 연기 더럽게 트림하는 아줌마부터 무책임하고 유치한 어른들 개연성 없는 주인공 나름 개그친다고 넣은 부분은 썰렁한 시간 때우기 감독의 센스가 최악인 듯	0
정말 쓰레기 이해가 전혀 안 돼는 영화	0
1점 줄거 그나마 피식 잼 한 거 몇 개 있어서 2개 더 줌	0
그때는 정말 최고의 영화였는데 지금 어른이 되니 그때만큼의 감동은 느낄 수 없지만 그래도 그 시절 추억을 생각하면 멋진 영화	1
4 44 프로젝트 ㅋㅋㅋ	0
생각보다 내가 몽상가가 아닐 수 있음을 생각보다 내가 몽상가 일 수도 있음을 깨닫게 했던 영화	1
아 분명히 맛 없는데 나만 맛이 없나 라고 혼자 이상한 생각하고 있는데 정말 맛이 없다는 것을 증명하는 작품	1
무의 미 한 사건의 나열	0
영화 한 편으로 고향 이미지를 아주 그냥	0
뭐라고 생각해야 될까 일단 잔인하다 총쐈는데 눈깔파여 총 맞았는데 비 때문에 피가 다 연해지고 대충 겁나 잔인하다 그런데 너무 재밌다	1
이 영화는 음악전기 영화지	1
긴장감 있는 스토리 전개 마지막까지 몰입해서 봤어요 ㅋㅋㅋ	1
개성 강한 연극 한편 보는 기분이랄까	1
전쟁 영화의 수치 개연성 따위 개나 줌	0
평점 많이 주고 싶긴 한데 솔직히 맨 첨에 의사가 환자한테 알라딘 하는 거 그 거 딱 하나 웃겼다	0
촬영지도 꼭 한 번 가보고 싶네요 ㅎㅎ	1
이런 세계적 오리지널 명 공연을 이렇게 간접적으로라도 즐길 수 있게 해준 메가박스에 감사하며 ㅋ 실제 같았음	1
신의 선물 보니까 너 목 둘 생각나네ㅠ 3ㅠ 이종석 사랑햐햐햫 8ㅎ	1
설득력 부족한 이야기 뻔한 결말을 지닌 가벼운 코믹물 이 아닌 영화	0
나 월 가 고쳐지고 로봇같이 일할 때 움 ㅠ우리 순수 손만 잡아봤으면 하는 로봇으로 돌아올 때 울컥 함 ㅠ 진심 월 이브 이 두마디지만 재미지 고 귀엽고 사랑스럽고 앙증맞은 영화를 보게 되서 다행	1
연기력이 집중력을 흐트려 놓음	0
지금도 가슴 한구석이 아릿한 드라마 중 하나네요	1
사빠 다 ㅋㅋ	0
진짜 재밌었다	1
바 임 차라리 우에노 주리 한국어 가르쳐서 연기시키는 게 더 나을 듯	1
올해 영화관에서 본 가장 돈 아까운 영화	0
내 스타일이야	1
아주 좋아	1
초반에는 원작인 사기를 잘 각색하였으나 후반으로 갈수록 설득력 떨어지는 감독 작가 의 상상력이 더해지면서 산으로 가버림 장량 한신에 대한 해석이 그닥 와 닿지 않는데 유방이 한 신 뒤통수 거하게 쳤다는 고 답적인 인식을 걍 답습할 뿐이다	0
쓰레기들 평점에 낚여 괜히 봤네	0
아 최고	1
왜 제목까지 용감한 녀석들이라고 했는지 이해가 가지 않는다	0
폴 그린 그래스와 톰 행크스 한정된 장소에서 무한 정 뽑아낸다	1
왕빛나호텔 부회장님입니다	1
오랜만에 괜찮은 드라마닷 연기 잘하는 배우가 많아 좋다	1
ㅋㅋ 호칭 정리부터 해라 대충 봐도 옥의 티도 많고 단순 바이러스 어쩌구 하는데 어 처구니가 없다	0
이 영화가 바로 야 한 거 보려고 흥분했다가 현 자타임 유발하는 영화	1
평점 보니 나만 재밌었나보다	1
얼굴만 무섭다	0
정말 이 영화를 본 사람들이 피해자들이다	0
베니그노가 주었던 것이 사랑이냐 아니냐에 관한 해답은 그것을 받았던 알리 샤만이 갖고 있다	1
ㅋㅋㅋ 극장에서 봤는데	0
공장 노동자들이 뜬금 없이 랩 배틀 붙는 장면에서 끔 미친 힙찔이들이 평점 조작한 영화	0
문화의 다양함에는 옳고 그름과 우월과 열 등함이 없다는 진리가 느껴집니다	1
동감일세 12 이상 관람 금지	0
킬리언 머피의 연기력	1
세 남자와 아기 바구니를 어설프게 표절한 졸작	0
이혁재 불러다 놓고 온가족 앞에서 무슨 짓거리인지 이 방송 피디 뇌 구조가 의심스럽다	0
요세 거지 같은 한국영화보다 옛날 영화들이 훨씬 낫다	1
배경음악 만 그럴싸함	0
밋밋하고 신선함도 재미도 없어서 이 시간에 잠을 한 숨자는 게 더 이득	0
영상미가 아름다운 영화 추천합니다	1
개인적으로 알 포인트보다 재밌고 내용도 더 낳다고 생각함	1
울다가 웃다가	1
영화는 너무 기대하면 반드시 피봄 일본 판 쉬리 우리는 쉬리 하나로 타이타닉도 물리쳤다고 깝 치더구만 정말 그거 병이 다 병 이제라도 고치자	0
발 연기 영화를 언급하는	1
진정한 인연은 어떻게든 이어지게 되어 있나 봐요 ㅎㅎ	1
흔한 코미디	0
반전 밖에 없는 영화 뜬금없이 깜작 놀래키는 허무한 영화	0
여자로써 공감되는 이야기라 멋졌고 현실성 있으면서도 보는 이로 하여 금 위로받게 하는 평범하지만 평범하지 않은 영화였다	1
이 영화 뭔가요	1
조폭이란 소재를 정말 잘 보여주기도 했지만 무엇보다 이 냉혹한 현실 속에서 종합적인 인간의 다양한 모습을 보면서 여운이 가 시질 않네요	1
오늘 개 도둑 잡고 한 건 했네요	1
이런 영화 뭐냐	0
그가 비흡연자라 할지라도	1
유치하고 재미 없고	0
전 코미디 영화랑은 코드가 안 맞나봅니다	0
마이너스 점수는 없냐	0
이런 스타일 이 젠 진부하다	0
억지 선동 영화	0
극장에서 봐준다	0
하지만 집 중하기 쉽지 않다	1
당시 시대적 분위기를 타고 개봉한 영화로 흥미를 불러 모으기는 했지만 딱히 기억에 남지 않음	0
아무리 시간이 지나도 잊혀지지 않는 최고의 드라마	1
지금 봐도 훌륭한 수작	1
날아라 피닉스	1
제이콥이 라디오 방송 흉내내던 모습이 아직도 생생하다	1
외로운 사람들 인연이 더욱 따뜻하게 다가 왔던	1
영화를 보는 관점이 아무리 주관적이고 상대적이라지만 이 영화를 보고 반전 운운하며 볼만하다는 싱거운 자들도 있다	0
벌로 야 예고편을 보고 뭐야 라고 하면서도 보려 갔는데 진짜 벌로다	0
그냥 따지지 말고 생각 없이 보면 재밌음	1
아웅산 수치의 연설 장면에서 감동이 확	1
가슴이 아픕니다	1
비쥬얼도 강했구요	1
정말 다시 보고 싶은 명작	0
10점 만점에 평가를 하자면 5 정도는 주고 싶습니다	0
남자 배우들 연기 웃기다 ㅋㅋ	0
이 허접한 기운은 멀까요	0
영화 제목 상태로 비상사태이네	0
고질라니 무 귀엽 다능 ㅋㅋ	1
일단 시나리오가 훌륭함 깔끔한 진행 연출 복선 마지막 반전까지 타임 슬립물 중에 단 연 수작 특히 최고인 건 브래드 피트의 정신병자 연기 기가 막힘	1
다른 언어지만 전혀 어려움 없이 영화 속에 푹 빠질 정도로 깊은 감명을 주는 영화네요	1
정말 충격적이였고 흥미롭게 시청했습니다	1
내가 이 영화를 극장에서 안 본 게 정말 다행이다	0
남미 영화에 익숙하지 않겠지만 구성이 알찬 영화다	1
최 악	0
보진 않았지만 제목이 좋아 보여서	1
실제 이야기인 거 아는 분 한테 사실 확인 굳	1
파까진 좋았다	0
ㅋㅋ 조금은 유치했지만 왕조현 주윤발 이것만으로도 충분히 볼만했다	1
10년 만에 다시 봤지만 역시나 불후의 명작	1
평점을 믿고 봤다	1
도시와 자연의 묘사가 아주 이뻤다	0
이런 3류 영화에도 알바는 존재 하는지를 알려준 영화	0
신퀴 끝나면 11시 12시 참 걱정된다	1
사람마다 취향이 다르겠지만 난 정말 재미있게 잘 본 것 같다	1
지금 나왔더라면 제대로 평가 받았을 영화 아마 장 동건의 최고 작품이 되지 않을까 싶을 정도로	1
이런 영화가 먹히는 시대가 있었다	0
다 어색하다	0
속도감이 좋다	1
절망의 끝에서도 나는 초콜릿 아이스크림 을 찾게 될까	1
뭐 야 재미있따고 해서 봤는데 이게 뭥미 심심한 영화 존재감 없는 영화	0
요즘 한국 공포영화 퀄리티 왜 이런 가요	1
나도 구본승에게 묻고 싶다	0
느림의 미학	1
눈물의 영화	1
보고와 서 베스트 분들 비공감 하나씩 드립니다	0
이거 보느니 서프라이즈 보는 게 이득 아니 무슨 영화가 내용도 없고 걍 찌르고 찌르고 도망가고 정신병원 나오고	0
좋은 영화 ㅋ 몸매 작 살	1
1점 준거 중 한국영화는 10점주는 매미 있네	0
볼수록 빠져듬	1
지금은 보기도 힘들게 된 한국 장편 애니메이션계의 수작이었다고 생각합니다	1
내가 제일 좋아하는 애니메이션	1
도대체 왜 만들었을까	0
의미 없고 결말 없고 답 없는 영화 그냥 지구를 떠나세요	0
이걸 돈 주고 보다니	0
1편 못 지 않은 2편	0
퀴어 영화 치고 너무 아름다운 영화였습니다	1
오게 두어라	1
반전도 괜찮았고 무서운 건 약간 약한가	1
사회적 이슈만 가지고 덤빈 홈메이드 수준에도 못 미치는 영화	0
성현아가 날라다니면서 삽질하는 영화	0
영화를 제대로 이해하려면 코브의 토템이 무엇인지 또 마지막 장면에서 팽이가 멈추지 않고 돌아가는 이유 엔딩크에서 킥을 위한 음악이 왜 나오는지를 이해하고 한 번 더 보시면 아 하실 겁니다	0
혹시나 했는데 작가가 ㅋㅋㅋ	0
중국 무협 영화 은 어설픈 삼류 가 아닝 와이어와 무술인데	0
이게 왜 7점이나 되서 괜히 봤다	0
평점이 높아서 그런지 기대를 너무 했다	0
이렇게 상상력 넘치는 영화가 많이 나왔으면 한다	1
나만 돈 주고 보기 아깝다	0
그냥 주는 거다	1
배트맨비긴즈 보고 이 거 보면 진짜 입이 떡 벌어짐	1
군사영화 치고는 너무 재미없다	0
난 재미없었음	0
에효 욜라 지루하고 재미 없고 액션은 하나도 없고 실화를 바탕으로 헤서인지 무슨 독백 다큐 보는 것 같당 포스터 사진에 속지 말 것 넘 재미 없고 지루하당	0
작가와 에겐 고만 해 미친 놈아 대만 판과 일본판에 비교해볼 때 그에 비해 넌 쓰레기 여 이 드라마 이후의 결말은 그리고 는 멸	0
1편에 비해 동물들은 더 많아졌지만 집중하게끔 만드는 스토리와 캐릭터는 거의 없다	0
울딸이랑 봤는데 중간에 나가자 고 잼 없다고 지루 애들 영화를 이렇게 하다니	0
여타의 스포츠 영화의 뻔한 감동을 추구하지 않는 시도는 좋았으나	0
전체적인 스토리도 재밌었고 결말도 색다르네요	1
상큼하고 신선하다	1
이 거 아직 함 왜 케 오래 해요	0
블루레이도 지르세요	0
애니메이션이 이렇게 지루하기도 어려울 듯 4점 준다	0
계속 봐도 재밌는 영화임 근데 3 4편은 재미없음	1
이건 뭐 도 아니고	0
결코 주연급에 맞지 않는 안 재모	0
무섭지도 않고 귀신 딱 두 번 나옴ㅋ 네이버 평점 너무 사기 다진짜	0
4년 전에 본 거라 내요은 기억이 안 나지만 그때 이런 생각을 했다는 것은 확실히 기 억난다 이 영화는 드럽게 재미없는 2시간 버리게 만드는 영화	0
